Анна Федоровна Калашникова,47000,170,2920.0,29,63,135,73,120
Анна Эльдаровна Самсонова,92000,161,3000.0,26,61,135,71,90
Антип Артемьевич Лапин,69000,187,3960.0,37,64,127,87,50
Антип Владиленович Казаков,64000,192,3840.0,35,72,133,74,110
Антип Гаврилович Гурьев,55000,193,3840.0,41,89,112,84,40
Антип Геннадиевич Трофимов,78000,194,3970.0,36,80,125,69,110
Антип Георгиевич Колесников,98000,167,3830.0,36,69,134,90,80
Антип Димитриевич Колобов,73000,169,3590.0,41,69,136,67,100
Антип Филиппович Дементьев,51000,166,3780.0,49,61,101,59,50
Антонин Власович Сергеев,91000,157,3700.0,47,83,130,95,110
Антонин Димитриевич Некрасов,73000,186,3800.0,42,62,101,66,70
Антонин Исидорович Богданов,98000,157,3640.0,37,68,137,88,60
Антонин Филатович Мухин,77000,181,3970.0,42,82,115,53,70
Антонин Юлианович Шарапов,58000,189,3700.0,42,86,122,67,110
Антонин Ярославович Фомичев,97000,194,3890.0,40,72,110,100,60
Антонина Аркадьевна Сергеева,80000,180,2610.0,33,80,137,95,80
Антонина Валериевна Третьякова,72000,194,2600.0,28,85,125,63,70
Антонина Захаровна Архипова,69000,173,2600.0,31,80,120,60,90
Антонина Леонидовна Кондратьева,75000,191,2880.0,29,67,110,57,70
Антонина Матвеевна Гурьева,89000,156,2900.0,32,70,124,66,110
Антонина Михайловна Фомина,62000,187,2770.0,31,79,103,81,70
Антонина Натановна Миронова,92000,170,2800.0,27,69,122,88,80
Антонина Святославовна Зимина,64000,177,2920.0,27,87,112,64,80
Антонина Федоровна Шубина,84000,177,2850.0,33,72,110,87,120
Антонина Феликсовна Суворова,74000,185,2760.0,33,61,135,99,50
Антонина Филипповна Кабанова,60000,194,2660.0,32,73,127,83,120
Антонина Харитоновна Кириллова,54000,169,2970.0,30,75,121,94,110
Антонов Боян Григорьевич,88000,191,3640.0,37,78,125,50,90
Антонов Гостомысл Ильясович,64000,173,3990.0,44,70,110,80,30
Антонов Леонид Ильясович,80000,155,3550.0,49,65,133,93,50
Антонов Тимур Герасимович,83000,186,3870.0,49,62,125,98,110
Антонов Федосий Валерианович,58000,174,3590.0,41,87,114,74,70
Антонов Фока Якубович,55000,185,3840.0,38,82,136,80,70
Антонова Александра Анатольевна,90000,161,2990.0,33,61,125,81,50
Антонова Анастасия Алексеевна,46000,179,2710.0,28,65,133,60,30
Антонова Василиса Богдановна,68000,181,2650.0,26,79,109,75,100
Антонова Виктория Феликсовна,91000,155,2510.0,27,82,130,72,60
Антонова Дарья Альбертовна,51000,187,2970.0,32,65,115,100,50
Антонова Елизавета Валентиновна,48000,183,2560.0,33,81,105,90,40
Аполлинарий Алексеевич Гусев,80000,186,3670.0,42,87,121,66,90
Аполлинарий Германович Шубин,62000,192,3520.0,50,63,110,73,80
Аполлинарий Дорофеевич Щербаков,96000,186,3650.0,36,87,112,60,90
Аполлинарий Федотович Большаков,97000,194,3540.0,35,63,125,52,90
Аполлинарий Харлампьевич Агафонов,50000,176,4000.0,37,76,135,100,90
Аполлон Ефремович Алексеев,79000,156,3870.0,49,63,106,71,110
Аполлон Харлампович Горбачев,90000,193,4000.0,39,74,112,82,40
Аполлон Эдгарович Виноградов,66000,178,3530.0,44,64,109,91,70
Аполлон Юльевич Никифоров,49000,170,3530.0,39,84,109,76,90
Арефий Адамович Устинов,79000,189,3940.0,44,61,132,60,120
Арефий Бенедиктович Самсонов,65000,191,3660.0,50,62,130,65,80
Арефий Всеволодович Исаев,84000,179,3630.0,50,61,126,56,30
Арефий Гавриилович Шубин,51000,157,3510.0,40,63,118,69,90
Арефий Димитриевич Степанов,57000,190,3750.0,39,84,103,66,40
Арефий Ефимьевич Жуков,63000,183,3580.0,49,83,128,92,50
Арефий Ефремович Маслов,67000,194,4000.0,36,87,104,59,70
Арефий Марсович Буров,64000,173,3930.0,43,78,117,73,50
Арефий Юлианович Козлов,62000,172,3930.0,47,88,101,83,50
Аристарх Адрианович Михайлов,56000,183,3750.0,42,76,122,77,40
Аристарх Данилович Лобанов,93000,168,3670.0,37,61,100,56,40
Аристарх Ермилович Рогов,77000,155,3840.0,43,65,101,63,70
Аркадий Адрианович Гришин,58000,183,3910.0,38,70,132,69,80
Аркадий Андреевич Захаров,91000,175,3680.0,43,79,136,66,100
Аркадий Георгиевич Авдеев,81000,160,3970.0,48,65,125,74,80
Аркадий Терентьевич Сидоров,51000,178,3620.0,35,84,100,66,110
Аркадий Эдгарович Кириллов,68000,156,3580.0,48,63,111,83,120
Арсений Всеволодович Сорокин,80000,163,3780.0,42,62,118,98,100
Арсений Ефимьевич Гришин,46000,186,3730.0,35,61,134,58,120
Артем Владиленович Бобылев,71000,186,3730.0,49,68,101,51,60
Артем Демидович Денисов,75000,161,3900.0,36,71,120,79,60
Артем Демидович Калинин,49000,184,3800.0,48,60,120,78,120
Артем Ермилович Гурьев,65000,187,3980.0,42,60,115,57,120
Артемий Измаилович Стрелков,51000,176,3950.0,36,76,127,60,50
Артемий Филиппович Щукин,46000,174,3970.0,39,74,121,63,60
Артемьев Демьян Игнатович,55000,190,3730.0,41,61,101,73,30
Артемьев Елисей Абрамович,59000,190,3580.0,42,84,135,61,60
Артемьев Ермолай Ефстафьевич,86000,175,3580.0,38,78,101,100,120
Артемьев Модест Трофимович,73000,190,3850.0,47,89,136,57,30
Артемьев Севастьян Архипович,84000,187,3870.0,41,82,113,87,90
Артемьева Алина Павловна,62000,168,2940.0,26,85,118,57,30
Артемьева Валентина Макаровна,46000,194,2800.0,32,75,126,76,40
Артемьева Галина Егоровна,86000,170,2940.0,29,67,125,73,40
Артемьева Елена Егоровна,99000,188,2520.0,30,65,100,56,80
Артемьева Марфа Олеговна,86000,176,2670.0,33,89,128,76,60
Архип Власович Брагин,89000,172,3790.0,40,61,122,88,100
Архип Даниилович Колобов,59000,171,3940.0,36,67,116,87,80
Архип Иосифович Семенов,71000,194,3670.0,50,87,133,85,70
Архип Якубович Савин,80000,193,3530.0,41,89,117,73,70
Архипов Евлампий Фомич,98000,189,3550.0,45,76,127,56,70
Архипов Карл Эдгарович,70000,188,3510.0,42,86,100,69,60
Архипов Святослав Жоресович,80000,183,3540.0,45,60,114,71,120
Архипов Филарет Всеволодович,85000,181,3750.0,45,71,102,65,30
Архипова Агата Владиславовна,63000,166,2920.0,32,88,113,100,60
Архипова Наина Евгеньевна,66000,195,2910.0,30,60,130,72,90
Архипова Ольга Кирилловна,48000,195,2780.0,33,81,138,75,80
Аскольд Тарасович Белов,90000,186,3710.0,41,66,100,98,60
Афанасий Валерианович Соболев,84000,192,3700.0,45,82,112,59,100
Афанасий Глебович Виноградов,100000,172,3690.0,35,80,104,70,80
Афанасий Ефремович Ковалев,53000,166,3840.0,38,66,123,89,90
Афанасий Ильясович Костин,73000,168,3780.0,47,88,120,72,50
Афанасьев Гедеон Денисович,59000,189,3930.0,41,90,120,53,110
Афанасьев Давыд Брониславович,70000,159,3970.0,43,63,138,87,50
Афанасьев Евграф Аверьянович,71000,175,3920.0,39,67,137,88,50
Афанасьев Емельян Феоктистович,53000,163,3500.0,42,61,117,73,70
Афанасьев Сила Валерьянович,81000,157,3540.0,35,80,105,56,110
Афанасьев Фока Фадеевич,61000,158,3810.0,48,80,133,85,100
Афанасьева Алла Кузьминична,48000,191,2810.0,25,79,104,57,110
Афанасьева Анжела Болеславовна,94000,170,2900.0,26,71,129,73,50
Афанасьева Иванна Болеславовна,53000,185,2770.0,30,66,124,74,50
Афанасьева Иванна Вячеславовна,70000,174,2570.0,28,61,111,79,90
Афанасьева Кира Тимофеевна,69000,187,2950.0,33,81,113,70,110
Афанасьева Милица Петровна,57000,159,2610.0,33,84,130,69,120
Афанасьева Раиса Анатольевна,99000,160,2520.0,31,66,107,78,90
Афанасьева Светлана Анатольевна,61000,176,2970.0,30,60,133,58,70
Афанасьева Эмилия Вячеславовна,68000,188,2550.0,25,79,127,99,50
Афанасьева Юлия Павловна,64000,171,2530.0,27,86,100,56,90
Афиноген Алексеевич Кошелев,53000,194,3820.0,41,71,106,51,50
Афиноген Ануфриевич Евсеев,48000,177,3760.0,38,84,128,71,110
Афиноген Денисович Федотов,84000,160,3770.0,49,84,113,60,110
Афиноген Ерофеевич Мельников,83000,187,3690.0,43,77,115,75,90
Афиноген Тимурович Попов,62000,171,3680.0,43,87,137,69,30
Бажен Александрович Шарапов,61000,162,3500.0,41,71,135,74,80
Бажен Венедиктович Трофимов,77000,160,3730.0,39,74,136,70,110
Бажен Викторович Суворов,86000,172,3720.0,43,69,107,63,110
Бажен Евстигнеевич Антонов,98000,182,3560.0,40,70,111,61,70
Бажен Игнатович Денисов,58000,195,3520.0,49,71,127,77,90
